,gid_3
27336,PHL.79.16.1_1
27337,PHL.79.16.2_1
27338,PHL.79.16.3_1
27340,PHL.79.16.5_1
27342,PHL.79.16.7_1
27344,PHL.79.16.10_1
27345,PHL.79.16.11_1
27346,PHL.79.16.12_1
27347,PHL.79.16.13_1
27348,PHL.79.16.14_1
27349,PHL.79.16.15_1
27350,PHL.79.16.16_1
27351,PHL.79.16.17_1
27352,PHL.79.16.18_1
27354,PHL.79.16.20_1
27355,PHL.79.16.21_1
27356,PHL.79.16.22_1
27357,PHL.79.16.23_1
27358,PHL.79.16.26_1
27359,PHL.79.16.28_1
27360,PHL.79.16.29_1
27361,PHL.79.16.30_1
27764,PHL.79.4.9_1
27894,PHL.40.11.1_1
27932,PHL.40.13.6_1
27934,PHL.40.13.8_1
27935,PHL.40.13.9_1
27936,PHL.40.13.10_1
27938,PHL.40.13.12_1
27939,PHL.40.13.13_1
27940,PHL.40.13.5_1
27941,PHL.40.13.14_1
27943,PHL.40.14.10_1
27946,PHL.40.14.13_1
27947,PHL.40.14.14_1
27949,PHL.40.14.16_1
27950,PHL.40.14.17_1
27951,PHL.40.14.18_1
27952,PHL.40.14.19_1
27953,PHL.40.14.20_1
27956,PHL.40.14.23_1
27958,PHL.40.14.2_1
27959,PHL.40.14.3_1
27960,PHL.40.14.4_1
27961,PHL.40.14.5_1
27962,PHL.40.14.6_1
27963,PHL.40.14.7_1
27967,PHL.40.15.4_1
27968,PHL.40.15.5_1
27970,PHL.40.15.8_1
27971,PHL.40.15.9_1
27972,PHL.40.15.16_1
27973,PHL.40.15.12_1
27974,PHL.40.15.2_1
27975,PHL.40.15.7_1
27976,PHL.40.15.10_1
27977,PHL.40.15.11_1
27978,PHL.40.15.13_1
27979,PHL.40.15.14_1
27980,PHL.40.15.15_1
27982,PHL.40.16.5_1
27984,PHL.40.16.9_1
27986,PHL.40.16.11_1
27990,PHL.40.16.3_1
27992,PHL.40.16.6_1
27994,PHL.40.16.12_1
27995,PHL.40.16.15_1
27998,PHL.40.17.3_1
28002,PHL.40.17.7_1
28003,PHL.40.17.8_1
28006,PHL.40.17.11_1
28008,PHL.40.17.13_1
28016,PHL.40.17.21_1
28018,PHL.40.17.23_1
28022,PHL.40.18.3_1
28027,PHL.40.18.8_1
28041,PHL.40.18.22_1
28049,PHL.40.18.32_1
28056,PHL.40.18.24_1
28057,PHL.40.18.31_1
28088,PHL.40.19.29_1
28112,PHL.40.1.8_1
28118,PHL.40.1.11_1
28119,PHL.40.1.12_1
28124,PHL.40.1.2_1
28137,PHL.40.21.4_1
28138,PHL.40.21.5_1
28139,PHL.40.21.6_1
28140,PHL.40.21.7_1
28143,PHL.40.21.10_1
28145,PHL.40.21.12_1
28147,PHL.40.21.14_1
28148,PHL.40.21.15_1
28149,PHL.40.21.16_1
28150,PHL.40.21.2_1
28151,PHL.40.21.3_1
28172,PHL.40.24.6_1
28173,PHL.40.24.7_1
28175,PHL.40.25.2_1
28176,PHL.40.25.3_1
28177,PHL.40.25.6_1
28178,PHL.40.25.7_1
28180,PHL.40.25.9_1
28181,PHL.40.25.10_1
28182,PHL.40.25.11_1
28184,PHL.40.25.13_1
28185,PHL.40.25.14_1
28186,PHL.40.25.17_1
28187,PHL.40.25.4_1
28188,PHL.40.25.5_1
28189,PHL.40.25.15_1
28190,PHL.40.25.16_1
28202,PHL.40.27.1_1
28206,PHL.40.28.36_1
28209,PHL.40.28.39_1
28210,PHL.40.28.40_1
28220,PHL.40.28.49_1
28223,PHL.40.28.52_1
28225,PHL.40.28.54_1
28226,PHL.40.28.55_1
28227,PHL.40.28.56_1
28232,PHL.40.28.61_1
28233,PHL.40.28.62_1
28235,PHL.40.28.64_1
28238,PHL.40.28.68_1
28240,PHL.40.28.70_1
28241,PHL.40.28.71_1
28242,PHL.40.28.72_1
28244,PHL.40.28.74_1
28245,PHL.40.28.75_1
28246,PHL.40.28.76_1
28251,PHL.40.28.6_1
28252,PHL.40.28.2_1
28253,PHL.40.28.3_1
28254,PHL.40.28.4_1
28255,PHL.40.28.5_1
28256,PHL.40.28.7_1
28257,PHL.40.28.8_1
28258,PHL.40.28.9_1
28268,PHL.40.28.19_1
28269,PHL.40.28.20_1
28270,PHL.40.28.21_1
28271,PHL.40.28.22_1
28272,PHL.40.28.23_1
28273,PHL.40.28.24_1
28274,PHL.40.28.25_1
28275,PHL.40.28.26_1
28276,PHL.40.28.27_1
28277,PHL.40.28.28_1
28278,PHL.40.28.29_1
28279,PHL.40.28.30_1
28280,PHL.40.28.31_1
28281,PHL.40.28.32_1
28283,PHL.40.29.14_1
28284,PHL.40.29.1_1
28285,PHL.40.29.2_1
28286,PHL.40.29.3_1
28288,PHL.40.29.5_1
28289,PHL.40.29.6_1
28290,PHL.40.29.7_1
28291,PHL.40.29.8_1
28292,PHL.40.29.9_1
28293,PHL.40.29.10_1
28294,PHL.40.29.11_1
28295,PHL.40.29.12_1
28296,PHL.40.29.13_1
28297,PHL.40.29.15_1
28298,PHL.40.29.16_1
28299,PHL.40.29.17_1
28300,PHL.40.29.18_1
28301,PHL.40.29.19_1
28302,PHL.40.29.20_1
28303,PHL.40.2.5_1
28304,PHL.40.2.4_1
28306,PHL.40.2.2_1
28307,PHL.40.2.3_1
28308,PHL.40.2.6_1
28309,PHL.40.2.7_1
28310,PHL.40.2.9_1
28311,PHL.40.2.10_1
28313,PHL.40.2.13_1
28314,PHL.40.2.14_1
28315,PHL.40.2.15_1
28316,PHL.40.2.8_1
28317,PHL.40.2.11_1
28318,PHL.40.30.9_1
28319,PHL.40.30.1_1
28320,PHL.40.30.2_1
28321,PHL.40.30.8_1
28322,PHL.40.30.10_1
28323,PHL.40.30.11_1
28324,PHL.40.30.12_1
28325,PHL.40.30.13_1
28326,PHL.40.30.14_1
28327,PHL.40.30.15_1
28328,PHL.40.30.16_1
28329,PHL.40.30.17_1
28330,PHL.40.30.18_1
28331,PHL.40.30.19_1
28332,PHL.40.30.20_1
28334,PHL.40.30.22_1
28338,PHL.40.30.26_1
28339,PHL.40.30.3_1
28340,PHL.40.30.4_1
28341,PHL.40.30.5_1
28342,PHL.40.30.6_1
28344,PHL.40.31.1_1
28345,PHL.40.31.2_1
28351,PHL.40.31.12_1
28353,PHL.40.31.14_1
28355,PHL.40.31.16_1
28356,PHL.40.31.17_1
28365,PHL.40.31.4_1
28366,PHL.40.31.5_1
28367,PHL.40.31.6_1
28368,PHL.40.31.7_1
28370,PHL.40.32.2_1
28371,PHL.40.32.3_1
28372,PHL.40.32.4_1
28373,PHL.40.32.5_1
28374,PHL.40.32.6_1
28375,PHL.40.32.7_1
28376,PHL.40.32.9_1
28377,PHL.40.32.10_1
28378,PHL.40.32.11_1
28379,PHL.40.32.14_1
28380,PHL.40.32.15_1
28381,PHL.40.32.16_1
28382,PHL.40.32.17_1
28383,PHL.40.32.18_1
28384,PHL.40.32.8_1
28385,PHL.40.32.12_1
28386,PHL.40.32.13_1
28388,PHL.40.33.1_1
28389,PHL.40.33.4_1
28390,PHL.40.33.6_1
28391,PHL.40.33.7_1
28392,PHL.40.33.10_1
28398,PHL.40.33.16_1
28399,PHL.40.33.17_1
28400,PHL.40.33.18_1
28401,PHL.40.33.19_1
28402,PHL.40.33.20_1
28403,PHL.40.33.2_1
28404,PHL.40.33.3_1
28405,PHL.40.33.5_1
28406,PHL.40.33.8_1
28408,PHL.40.34.1_1
28409,PHL.40.34.2_1
28410,PHL.40.34.3_1
28411,PHL.40.34.6_1
28412,PHL.40.34.7_1
28413,PHL.40.34.8_1
28417,PHL.40.3.15_1
28418,PHL.40.3.20_1
28419,PHL.40.3.2_1
28420,PHL.40.3.3_1
28421,PHL.40.3.4_1
28422,PHL.40.3.5_1
28423,PHL.40.3.6_1
28424,PHL.40.3.7_1
28425,PHL.40.3.8_1
28426,PHL.40.3.9_1
28427,PHL.40.3.10_1
28428,PHL.40.3.11_1
28429,PHL.40.3.12_1
28430,PHL.40.3.13_1
28431,PHL.40.3.14_1
28432,PHL.40.3.16_1
28433,PHL.40.3.17_1
28434,PHL.40.3.18_1
28435,PHL.40.3.19_1
28436,PHL.40.3.21_1
28438,PHL.40.3.23_1
28439,PHL.40.3.24_1
28440,PHL.40.3.1_1
28443,PHL.40.4.2_1
28444,PHL.40.4.3_1
28445,PHL.40.4.7_1
28446,PHL.40.4.9_1
28447,PHL.40.4.10_1
28448,PHL.40.4.11_1
28449,PHL.40.4.12_1
28450,PHL.40.4.13_1
28451,PHL.40.4.14_1
28452,PHL.40.4.15_1
28453,PHL.40.4.16_1
28454,PHL.40.4.17_1
28455,PHL.40.4.18_1
28456,PHL.40.4.4_1
28457,PHL.40.4.5_1
28458,PHL.40.4.6_1
28459,PHL.40.5.1_1
28460,PHL.40.5.2_1
28461,PHL.40.5.19_1
28462,PHL.40.5.3_1
28463,PHL.40.5.4_1
28464,PHL.40.5.12_1
28466,PHL.40.5.14_1
28467,PHL.40.5.15_1
28470,PHL.40.5.18_1
28472,PHL.40.5.21_1
28475,PHL.40.5.24_1
28476,PHL.40.5.25_1
28481,PHL.40.5.30_1
28482,PHL.40.5.31_1
28483,PHL.40.5.32_1
28484,PHL.40.5.33_1
28485,PHL.40.5.34_1
28486,PHL.40.5.35_1
28488,PHL.40.5.37_1
28489,PHL.40.5.38_1
28490,PHL.40.5.39_1
28491,PHL.40.5.40_1
28492,PHL.40.5.41_1
28494,PHL.40.5.43_1
28495,PHL.40.5.44_1
28497,PHL.40.5.46_1
28498,PHL.40.5.47_1
28500,PHL.40.5.49_1
28501,PHL.40.5.50_1
28502,PHL.40.5.51_1
28503,PHL.40.5.52_1
28504,PHL.40.5.53_1
28506,PHL.40.5.5_1
28507,PHL.40.5.6_1
28508,PHL.40.5.7_1
28509,PHL.40.5.8_1
28510,PHL.40.5.9_1
28511,PHL.40.5.10_1
28512,PHL.40.5.11_1
28514,PHL.40.6.2_1
28515,PHL.40.6.3_1
28516,PHL.40.6.4_1
28521,PHL.40.6.10_1
28522,PHL.40.6.11_1
28523,PHL.40.6.12_1
28525,PHL.40.6.14_1
28526,PHL.40.6.15_1
28527,PHL.40.6.16_1
28528,PHL.40.6.6_1
28529,PHL.40.6.17_1
28536,PHL.40.7.6_1
28544,PHL.40.7.14_1
28550,PHL.40.8.4_1
28551,PHL.40.8.6_1
28552,PHL.40.8.7_1
28560,PHL.40.8.19_1
28561,PHL.40.8.20_1
28562,PHL.40.8.1_1
28563,PHL.40.8.3_1
28564,PHL.40.8.5_1
28565,PHL.40.8.8_1
28566,PHL.40.8.9_1
28567,PHL.40.8.11_1
28568,PHL.40.8.16_1
28571,PHL.40.9.3_1
28596,PHL.41.11.5_1
28597,PHL.41.11.10_1
28598,PHL.41.11.1_1
28599,PHL.41.11.2_1
28600,PHL.41.11.11_1
28601,PHL.41.11.3_1
28604,PHL.41.11.7_1
28605,PHL.41.11.8_1
28607,PHL.41.11.12_1
28608,PHL.41.11.13_1
28615,PHL.41.12.6_1
28616,PHL.41.12.7_1
28619,PHL.41.12.11_1
28620,PHL.41.12.12_1
28694,PHL.41.16.2_1
28701,PHL.41.16.9_1
28702,PHL.41.16.10_1
28715,PHL.41.17.1_1
28726,PHL.41.17.13_1
28785,PHL.41.1.4_1
28786,PHL.41.1.5_1
28787,PHL.41.1.6_1
28788,PHL.41.1.7_1
28789,PHL.41.1.8_1
28791,PHL.41.1.10_1
28792,PHL.41.1.11_1
28793,PHL.41.1.12_1
28794,PHL.41.1.13_1
28795,PHL.41.1.14_1
28796,PHL.41.1.16_1
28883,PHL.41.2.2_1
28885,PHL.41.2.4_1
28886,PHL.41.2.6_1
28887,PHL.41.2.9_1
28889,PHL.41.2.19_1
28890,PHL.41.2.20_1
28892,PHL.41.2.7_1
28893,PHL.41.2.1_1
28897,PHL.41.2.12_1
28898,PHL.41.2.13_1
28899,PHL.41.2.14_1
28900,PHL.41.2.15_1
28901,PHL.41.2.16_1
28902,PHL.41.2.17_1
28903,PHL.41.2.21_1
28927,PHL.41.4.34_1
28930,PHL.41.4.3_1
28937,PHL.41.4.10_1
28939,PHL.41.4.12_1
28948,PHL.41.4.32_1
28951,PHL.41.4.22_1
28954,PHL.41.4.25_1
28957,PHL.41.4.28_1
28958,PHL.41.4.29_1
28960,PHL.41.4.33_1
28963,PHL.41.4.37_1
28970,PHL.41.4.44_1
29005,PHL.41.6.3_1
29006,PHL.41.6.4_1
29007,PHL.41.6.5_1
29009,PHL.41.6.7_1
29012,PHL.41.6.10_1
29013,PHL.41.6.11_1
29015,PHL.41.6.13_1
29016,PHL.41.6.1_1
29023,PHL.41.7.6_1
29070,PHL.41.9.1_1
29072,PHL.41.9.3_1
29076,PHL.41.9.7_1
29077,PHL.41.9.8_1
29278,PHL.44.22.2_1
29284,PHL.44.22.8_1
29391,PHL.44.30.32_1
29393,PHL.44.30.34_1
29404,PHL.44.30.7_1
29414,PHL.44.30.19_1
29420,PHL.44.30.8_1
29578,PHL.47.10.4_1
29579,PHL.47.10.1_1
29580,PHL.47.10.2_1
29581,PHL.47.10.3_1
29582,PHL.47.10.5_1
29583,PHL.47.10.6_1
29584,PHL.47.10.7_1
29585,PHL.47.10.10_1
29586,PHL.47.10.8_1
29587,PHL.47.10.9_1
29588,PHL.47.10.15_1
29589,PHL.47.10.11_1
29590,PHL.47.10.12_1
29591,PHL.47.10.13_1
29592,PHL.47.10.14_1
29593,PHL.47.10.16_1
29594,PHL.47.11.20_1
29595,PHL.47.11.21_1
29596,PHL.47.11.22_1
29597,PHL.47.11.23_1
29599,PHL.47.11.85_1
29600,PHL.47.11.110_1
29601,PHL.47.11.25_1
29602,PHL.47.11.26_1
29603,PHL.47.11.27_1
29604,PHL.47.11.28_1
29605,PHL.47.11.29_1
29606,PHL.47.11.30_1
29607,PHL.47.11.31_1
29608,PHL.47.11.19_1
29609,PHL.47.11.1_1
29611,PHL.47.11.3_1
29612,PHL.47.11.4_1
29613,PHL.47.11.5_1
29614,PHL.47.11.6_1
29615,PHL.47.11.7_1
29616,PHL.47.11.8_1
29617,PHL.47.11.9_1
29618,PHL.47.11.10_1
29619,PHL.47.11.11_1
29620,PHL.47.11.12_1
29622,PHL.47.11.14_1
29623,PHL.47.11.15_1
29624,PHL.47.11.16_1
29625,PHL.47.11.17_1
29626,PHL.47.11.18_1
29627,PHL.47.11.32_1
29628,PHL.47.11.33_1
29629,PHL.47.11.34_1
29631,PHL.47.11.36_1
29632,PHL.47.11.37_1
29633,PHL.47.11.38_1
29634,PHL.47.11.39_1
29635,PHL.47.11.40_1
29636,PHL.47.11.41_1
29637,PHL.47.11.42_1
29638,PHL.47.11.43_1
29639,PHL.47.11.44_1
29640,PHL.47.11.45_1
29641,PHL.47.11.46_1
29642,PHL.47.11.47_1
29643,PHL.47.11.48_1
29644,PHL.47.11.49_1
29645,PHL.47.11.50_1
29646,PHL.47.11.51_1
29647,PHL.47.11.52_1
29648,PHL.47.11.53_1
29649,PHL.47.11.54_1
29650,PHL.47.11.55_1
29651,PHL.47.11.56_1
29652,PHL.47.11.57_1
29653,PHL.47.11.58_1
29654,PHL.47.11.59_1
29655,PHL.47.11.60_1
29656,PHL.47.11.61_1
29657,PHL.47.11.62_1
29658,PHL.47.11.63_1
29659,PHL.47.11.64_1
29660,PHL.47.11.65_1
29661,PHL.47.11.66_1
29662,PHL.47.11.67_1
29663,PHL.47.11.68_1
29664,PHL.47.11.69_1
29665,PHL.47.11.70_1
29666,PHL.47.11.71_1
29667,PHL.47.11.72_1
29668,PHL.47.11.73_1
29669,PHL.47.11.74_1
29670,PHL.47.11.75_1
29671,PHL.47.11.76_1
29672,PHL.47.11.77_1
29673,PHL.47.11.78_1
29674,PHL.47.11.79_1
29675,PHL.47.11.80_1
29676,PHL.47.11.81_1
29677,PHL.47.11.82_1
29678,PHL.47.11.83_1
29679,PHL.47.11.84_1
29680,PHL.47.11.86_1
29681,PHL.47.11.87_1
29682,PHL.47.11.88_1
29683,PHL.47.11.89_1
29684,PHL.47.11.90_1
29685,PHL.47.11.91_1
29686,PHL.47.11.92_1
29687,PHL.47.11.93_1
29688,PHL.47.11.94_1
29689,PHL.47.11.95_1
29690,PHL.47.11.96_1
29691,PHL.47.11.97_1
29692,PHL.47.11.98_1
29693,PHL.47.11.99_1
29694,PHL.47.11.100_1
29695,PHL.47.11.101_1
29696,PHL.47.11.102_1
29697,PHL.47.11.103_1
29698,PHL.47.11.104_1
29699,PHL.47.11.105_1
29700,PHL.47.11.106_1
29701,PHL.47.11.107_1
29702,PHL.47.11.108_1
29703,PHL.47.11.109_1
29704,PHL.47.11.111_1
29705,PHL.47.11.112_1
29706,PHL.47.11.113_1
29707,PHL.47.11.114_1
29708,PHL.47.11.115_1
29709,PHL.47.11.116_1
29710,PHL.47.11.117_1
29711,PHL.47.11.118_1
29716,PHL.47.11.123_1
29717,PHL.47.11.124_1
29718,PHL.47.11.125_1
29719,PHL.47.11.126_1
29720,PHL.47.11.127_1
29721,PHL.47.11.128_1
29722,PHL.47.11.129_1
29723,PHL.47.11.130_1
29724,PHL.47.11.131_1
29725,PHL.47.11.132_1
29726,PHL.47.11.133_1
29727,PHL.47.11.134_1
29728,PHL.47.11.135_1
29729,PHL.47.11.136_1
29730,PHL.47.11.137_1
29731,PHL.47.11.138_1
29732,PHL.47.11.139_1
29733,PHL.47.11.140_1
29734,PHL.47.11.141_1
29735,PHL.47.11.142_1
29736,PHL.47.11.143_1
29737,PHL.47.11.144_1
29738,PHL.47.11.145_1
29739,PHL.47.11.146_1
29741,PHL.47.11.148_1
29742,PHL.47.11.149_1
29743,PHL.47.11.150_1
29744,PHL.47.11.151_1
29745,PHL.47.11.152_1
29746,PHL.47.11.153_1
29747,PHL.47.11.154_1
29748,PHL.47.11.155_1
29749,PHL.47.11.156_1
29750,PHL.47.11.157_1
29752,PHL.47.11.159_1
29753,PHL.47.11.160_1
29754,PHL.47.11.161_1
29755,PHL.47.11.162_1
29756,PHL.47.11.163_1
29757,PHL.47.11.164_1
29758,PHL.47.11.165_1
29759,PHL.47.11.166_1
29760,PHL.47.11.167_1
29761,PHL.47.11.168_1
29763,PHL.47.11.170_1
29764,PHL.47.11.171_1
29765,PHL.47.11.172_1
29766,PHL.47.11.173_1
29767,PHL.47.11.174_1
29768,PHL.47.11.175_1
29769,PHL.47.11.176_1
29770,PHL.47.11.177_1
29771,PHL.47.11.178_1
29772,PHL.47.11.179_1
29774,PHL.47.11.181_1
29775,PHL.47.11.182_1
29776,PHL.47.11.183_1
29777,PHL.47.11.184_1
29778,PHL.47.11.185_1
29779,PHL.47.11.186_1
29780,PHL.47.11.187_1
29781,PHL.47.11.188_1
29782,PHL.47.11.189_1
29783,PHL.47.11.190_1
29785,PHL.47.11.192_1
29786,PHL.47.11.193_1
29787,PHL.47.11.194_1
29788,PHL.47.11.195_1
29789,PHL.47.11.196_1
29790,PHL.47.11.197_1
29791,PHL.47.11.198_1
29792,PHL.47.11.199_1
29793,PHL.47.11.200_1
29794,PHL.47.11.201_1
29795,PHL.47.11.202_1
29796,PHL.47.12.1_1
29797,PHL.47.12.2_1
29798,PHL.47.12.3_1
29799,PHL.47.12.4_1
29800,PHL.47.12.5_1
29801,PHL.47.12.6_1
29802,PHL.47.12.7_1
29803,PHL.47.12.8_1
29804,PHL.47.12.9_1
29805,PHL.47.12.10_1
29806,PHL.47.12.11_1
29807,PHL.47.12.12_1
29808,PHL.47.12.13_1
29810,PHL.47.12.26_1
29811,PHL.47.12.15_1
29812,PHL.47.12.16_1
29813,PHL.47.12.17_1
29814,PHL.47.12.18_1
29816,PHL.47.12.27_1
29817,PHL.47.12.20_1
29818,PHL.47.12.21_1
29820,PHL.47.12.23_1
29821,PHL.47.12.24_1
29822,PHL.47.12.25_1
29823,PHL.47.12.28_1
29824,PHL.47.12.29_1
29825,PHL.47.12.30_1
29826,PHL.47.13.1_1
29827,PHL.47.13.2_1
29828,PHL.47.13.3_1
29829,PHL.47.13.4_1
29830,PHL.47.13.5_1
29831,PHL.47.13.6_1
29832,PHL.47.13.7_1
29833,PHL.47.13.8_1
29834,PHL.47.13.9_1
29835,PHL.47.13.10_1
29837,PHL.47.14.68_1
29838,PHL.47.14.72_1
29839,PHL.47.14.57_1
29840,PHL.47.14.1_1
29841,PHL.47.14.2_1
29842,PHL.47.14.3_1
29843,PHL.47.14.4_1
29844,PHL.47.14.5_1
29845,PHL.47.14.6_1
29847,PHL.47.14.8_1
29848,PHL.47.14.17_1
29850,PHL.47.14.10_1
29851,PHL.47.14.11_1
29852,PHL.47.14.18_1
29853,PHL.47.14.19_1
29854,PHL.47.14.12_1
29855,PHL.47.14.13_1
29856,PHL.47.14.14_1
29858,PHL.47.14.16_1
29859,PHL.47.14.20_1
29860,PHL.47.14.21_1
29863,PHL.47.14.24_1
29865,PHL.47.14.54_1
29866,PHL.47.14.27_1
29867,PHL.47.14.28_1
29868,PHL.47.14.29_1
29869,PHL.47.14.30_1
29870,PHL.47.14.31_1
29871,PHL.47.14.32_1
29872,PHL.47.14.33_1
29873,PHL.47.14.55_1
29874,PHL.47.14.34_1
29875,PHL.47.14.35_1
29876,PHL.47.14.36_1
29878,PHL.47.14.38_1
29879,PHL.47.14.39_1
29880,PHL.47.14.40_1
29881,PHL.47.14.41_1
29882,PHL.47.14.42_1
29885,PHL.47.14.45_1
29888,PHL.47.14.56_1
29890,PHL.47.14.49_1
29891,PHL.47.14.50_1
29892,PHL.47.14.51_1
29894,PHL.47.14.53_1
29895,PHL.47.14.58_1
29896,PHL.47.14.59_1
29897,PHL.47.14.60_1
29898,PHL.47.14.61_1
29899,PHL.47.14.62_1
29900,PHL.47.14.63_1
29901,PHL.47.14.64_1
29902,PHL.47.14.65_1
29903,PHL.47.14.66_1
29904,PHL.47.14.67_1
29905,PHL.47.14.69_1
29906,PHL.47.14.70_1
29907,PHL.47.14.76_1
29908,PHL.47.14.71_1
29909,PHL.47.14.73_1
29910,PHL.47.14.74_1
29913,PHL.47.14.78_1
29914,PHL.47.14.79_1
29915,PHL.47.14.80_1
29916,PHL.47.14.81_1
29917,PHL.47.14.82_1
29918,PHL.47.14.83_1
29920,PHL.47.14.85_1
29922,PHL.47.14.87_1
29924,PHL.47.14.115_1
29925,PHL.47.14.89_1
29926,PHL.47.14.90_1
29927,PHL.47.14.91_1
29928,PHL.47.14.92_1
29929,PHL.47.14.93_1
29930,PHL.47.14.94_1
29931,PHL.47.14.95_1
29932,PHL.47.14.116_1
29933,PHL.47.14.96_1
29934,PHL.47.14.97_1
29935,PHL.47.14.98_1
29936,PHL.47.14.99_1
29937,PHL.47.14.100_1
29939,PHL.47.14.102_1
29940,PHL.47.14.124_1
29941,PHL.47.14.103_1
29942,PHL.47.14.104_1
29943,PHL.47.14.105_1
29944,PHL.47.14.106_1
29946,PHL.47.14.108_1
29947,PHL.47.14.109_1
29948,PHL.47.14.110_1
29949,PHL.47.14.111_1
29952,PHL.47.14.114_1
29953,PHL.47.14.117_1
29955,PHL.47.14.119_1
29956,PHL.47.14.120_1
29957,PHL.47.14.121_1
29959,PHL.47.14.123_1
29960,PHL.47.14.125_1
29961,PHL.47.14.126_1
29962,PHL.47.14.127_1
29963,PHL.47.14.128_1
29966,PHL.47.14.131_1
29968,PHL.47.14.133_1
29969,PHL.47.14.134_1
29970,PHL.47.14.135_1
29972,PHL.47.14.137_1
29973,PHL.47.14.138_1
29975,PHL.47.14.140_1
29976,PHL.47.14.141_1
29977,PHL.47.15.6_1
29978,PHL.47.15.1_1
29979,PHL.47.15.2_1
29980,PHL.47.15.3_1
29981,PHL.47.15.4_1
29983,PHL.47.15.7_1
29984,PHL.47.15.8_1
29985,PHL.47.15.9_1
29986,PHL.47.15.10_1
29987,PHL.47.15.11_1
29988,PHL.47.15.12_1
29989,PHL.47.15.13_1
29990,PHL.47.15.14_1
29991,PHL.47.15.15_1
29992,PHL.47.15.16_1
29993,PHL.47.15.17_1
29994,PHL.47.15.18_1
29995,PHL.47.15.19_1
29997,PHL.47.16.1_1
29998,PHL.47.16.2_1
29999,PHL.47.16.3_1
30000,PHL.47.16.4_1
30001,PHL.47.16.5_1
30002,PHL.47.16.6_1
30003,PHL.47.16.7_1
30004,PHL.47.16.8_1
30005,PHL.47.16.9_1
30006,PHL.47.16.10_1
30007,PHL.47.16.11_1
30008,PHL.47.16.12_1
30009,PHL.47.16.13_1
30010,PHL.47.16.14_1
30011,PHL.47.16.15_1
30012,PHL.47.16.16_1
30013,PHL.47.16.17_1
30014,PHL.47.16.18_1
30016,PHL.47.17.2_1
30018,PHL.47.17.4_1
30020,PHL.47.17.6_1
30023,PHL.47.17.9_1
30026,PHL.47.17.12_1
30027,PHL.47.17.13_1
30029,PHL.47.17.15_1
30031,PHL.47.17.17_1
30032,PHL.47.17.18_1
30033,PHL.47.17.19_1
30035,PHL.47.17.21_1
30037,PHL.47.17.23_1
30041,PHL.47.17.27_1
30044,PHL.47.17.30_1
30045,PHL.47.17.31_1
30053,PHL.47.1.3_1
30054,PHL.47.1.4_1
30055,PHL.47.1.5_1
30056,PHL.47.1.6_1
30057,PHL.47.1.7_1
30058,PHL.47.1.8_1
30071,PHL.47.1.22_1
30074,PHL.47.1.25_1
30076,PHL.47.1.27_1
30085,PHL.47.1.36_1
30086,PHL.47.1.37_1
30087,PHL.47.1.38_1
30088,PHL.47.1.39_1
30089,PHL.47.1.40_1
30090,PHL.47.1.41_1
30091,PHL.47.1.42_1
30092,PHL.47.1.43_1
30093,PHL.47.1.44_1
30094,PHL.47.1.45_1
30096,PHL.47.1.47_1
30097,PHL.47.1.48_1
30098,PHL.47.1.49_1
30099,PHL.47.1.50_1
30100,PHL.47.1.51_1
30101,PHL.47.1.52_1
30102,PHL.47.1.53_1
30103,PHL.47.1.54_1
30104,PHL.47.1.55_1
30105,PHL.47.1.56_1
30107,PHL.47.1.58_1
30108,PHL.47.1.59_1
30109,PHL.47.1.60_1
30110,PHL.47.1.61_1
30111,PHL.47.1.62_1
30112,PHL.47.1.63_1
30113,PHL.47.1.64_1
30114,PHL.47.1.65_1
30116,PHL.47.1.66_1
30117,PHL.47.1.67_1
30119,PHL.47.1.69_1
30120,PHL.47.1.70_1
30121,PHL.47.1.71_1
30122,PHL.47.1.72_1
30124,PHL.47.1.73_1
30125,PHL.47.1.74_1
30126,PHL.47.1.75_1
30127,PHL.47.1.76_1
30128,PHL.47.1.77_1
30129,PHL.47.1.78_1
30132,PHL.47.1.81_1
30133,PHL.47.1.82_1
30134,PHL.47.1.83_1
30135,PHL.47.1.84_1
30136,PHL.47.1.85_1
30137,PHL.47.1.113_1
30139,PHL.47.1.86_1
30140,PHL.47.1.87_1
30142,PHL.47.1.115_1
30153,PHL.47.1.97_1
30155,PHL.47.1.116_1
30168,PHL.47.1.111_1
30170,PHL.47.1.117_1
30171,PHL.47.1.118_1
30172,PHL.47.1.119_1
30173,PHL.47.1.120_1
30174,PHL.47.1.121_1
30175,PHL.47.1.122_1
30177,PHL.47.1.124_1
30178,PHL.47.1.125_1
30179,PHL.47.1.126_1
30216,PHL.47.1.170_1
30217,PHL.47.1.171_1
30218,PHL.47.1.172_1
30219,PHL.47.1.173_1
30220,PHL.47.1.174_1
30221,PHL.47.1.175_1
30222,PHL.47.1.176_1
30223,PHL.47.1.177_1
30225,PHL.47.1.179_1
30226,PHL.47.1.180_1
30227,PHL.47.1.181_1
30228,PHL.47.1.182_1
30229,PHL.47.1.183_1
30230,PHL.47.1.184_1
30231,PHL.47.1.185_1
30232,PHL.47.1.186_1
30233,PHL.47.1.187_1
30234,PHL.47.1.188_1
30235,PHL.47.2.1_1
30236,PHL.47.2.2_1
30237,PHL.47.2.3_1
30238,PHL.47.2.4_1
30239,PHL.47.2.5_1
30240,PHL.47.2.6_1
