,gid_3
32085,PHL.60.13.21_1
32086,PHL.60.13.22_1
32087,PHL.60.13.23_1
32088,PHL.60.13.24_1
32089,PHL.60.13.25_1
32090,PHL.60.13.26_1
32092,PHL.60.13.27_1
32094,PHL.60.13.29_1
32095,PHL.60.13.30_1
32099,PHL.60.13.34_1
32100,PHL.60.13.35_1
32102,PHL.60.13.37_1
32103,PHL.60.13.38_1
32104,PHL.60.13.39_1
32105,PHL.60.13.40_1
32106,PHL.60.13.41_1
32108,PHL.60.13.43_1
32110,PHL.60.14.2_1
32111,PHL.60.14.3_1
32113,PHL.60.14.5_1
32114,PHL.60.14.6_1
32115,PHL.60.14.7_1
32116,PHL.60.14.8_1
32117,PHL.60.14.9_1
32119,PHL.60.14.10_1
32120,PHL.60.14.11_1
32121,PHL.60.14.12_1
32122,PHL.60.14.13_1
32123,PHL.60.14.14_1
32124,PHL.60.14.15_1
32147,PHL.60.16.6_1
32148,PHL.60.16.7_1
32155,PHL.60.16.1_1
32157,PHL.60.16.3_1
32159,PHL.60.16.5_1
32163,PHL.60.16.10_1
32164,PHL.60.16.11_1
32166,PHL.60.16.13_1
32167,PHL.60.16.14_1
32170,PHL.60.16.17_1
32171,PHL.60.16.18_1
32173,PHL.60.16.20_1
32175,PHL.60.16.22_1
32176,PHL.60.16.23_1
32177,PHL.60.16.24_1
32179,PHL.60.16.25_1
32180,PHL.60.16.26_1
32181,PHL.60.16.27_1
32182,PHL.60.16.28_1
32183,PHL.60.16.29_1
32184,PHL.60.16.30_1
32185,PHL.60.16.31_1
32186,PHL.60.16.32_1
32189,PHL.60.17.1_1
32190,PHL.60.17.2_1
32191,PHL.60.17.3_1
32194,PHL.60.17.5_1
32195,PHL.60.17.6_1
32196,PHL.60.17.7_1
32197,PHL.60.17.8_1
32198,PHL.60.17.9_1
32200,PHL.60.17.11_1
32201,PHL.60.17.12_1
32202,PHL.60.17.13_1
32203,PHL.60.17.14_1
32205,PHL.60.17.16_1
32206,PHL.60.17.17_1
32207,PHL.60.18.1_1
32209,PHL.60.18.3_1
32210,PHL.60.18.4_1
32216,PHL.60.18.10_1
32231,PHL.61.6.5_1
32233,PHL.60.19.12_1
32236,PHL.60.20.1_1
32238,PHL.60.20.3_1
32240,PHL.60.20.5_1
32241,PHL.60.20.6_1
32242,PHL.60.20.7_1
32244,PHL.60.20.8_1
32245,PHL.60.20.9_1
32246,PHL.60.20.10_1
32247,PHL.60.21.1_1
32248,PHL.60.21.2_1
32249,PHL.60.21.3_1
32250,PHL.60.21.4_1
32251,PHL.60.21.5_1
32252,PHL.60.21.6_1
32253,PHL.60.21.7_1
32286,PHL.61.2.2_1
32288,PHL.61.2.4_1
32289,PHL.61.2.5_1
32291,PHL.61.2.8_1
32292,PHL.61.2.9_1
32298,PHL.61.2.15_1
32299,PHL.61.2.16_1
32301,PHL.61.3.1_1
32310,PHL.61.3.10_1
32312,PHL.61.3.36_1
32315,PHL.61.3.15_1
32318,PHL.61.3.18_1
32330,PHL.61.3.28_1
32367,PHL.61.6.16_1
32378,PHL.61.6.2_1
32379,PHL.61.6.3_1
32380,PHL.61.6.4_1
32382,PHL.61.6.7_1
32383,PHL.61.6.8_1
32384,PHL.61.6.9_1
32385,PHL.61.6.10_1
32386,PHL.61.6.11_1
32387,PHL.61.6.12_1
32388,PHL.61.6.13_1
32389,PHL.61.6.14_1
32390,PHL.61.6.15_1
32391,PHL.61.6.17_1
32392,PHL.61.6.18_1
32394,PHL.61.6.20_1
32395,PHL.61.6.21_1
32543,PHL.61.12.1_1
32544,PHL.61.12.2_1
32548,PHL.61.12.6_1
32552,PHL.61.12.10_1
32554,PHL.61.12.12_1
32555,PHL.61.12.13_1
32556,PHL.61.12.14_1
32557,PHL.61.12.15_1
32558,PHL.61.12.16_1
32559,PHL.61.12.17_1
32563,PHL.61.12.20_1
32565,PHL.61.12.22_1
32566,PHL.61.12.23_1
32628,PHL.78.5.12_1
32635,PHL.78.5.13_1
32641,PHL.61.15.8_1
32642,PHL.61.15.9_1
32644,PHL.61.15.11_1
32647,PHL.61.15.12_1
32648,PHL.61.15.13_1
32653,PHL.61.15.18_1
32660,PHL.61.15.23_1
32661,PHL.61.15.24_1
32670,PHL.61.16.9_1
32671,PHL.61.16.10_1
32686,PHL.61.17.13_1
32696,PHL.61.17.23_1
32713,PHL.61.21.5_1
32728,PHL.61.19.1_1
32729,PHL.61.19.2_1
32730,PHL.61.19.3_1
32731,PHL.61.19.4_1
32732,PHL.61.19.5_1
32733,PHL.61.19.6_1
32735,PHL.78.5.14_1
32737,PHL.61.19.8_1
32739,PHL.61.19.10_1
32741,PHL.61.20.6_1
32742,PHL.61.19.12_1
32743,PHL.61.19.13_1
32744,PHL.61.19.14_1
32748,PHL.61.20.7_1
32751,PHL.61.20.3_1
32752,PHL.61.20.4_1
32753,PHL.61.20.5_1
32754,PHL.61.20.8_1
32755,PHL.61.20.9_1
32756,PHL.61.20.10_1
32759,PHL.61.20.13_1
32770,PHL.61.22.1_1
32774,PHL.61.22.5_1
32775,PHL.61.22.6_1
32780,PHL.61.22.12_1
32781,PHL.61.22.13_1
32783,PHL.61.22.15_1
32790,PHL.61.22.22_1
32803,PHL.61.23.13_1
32816,PHL.61.23.28_1
32821,PHL.61.24.1_1
32826,PHL.61.24.6_1
32831,PHL.61.24.11_1
32833,PHL.61.24.13_1
32834,PHL.61.24.14_1
32835,PHL.61.24.15_1
32837,PHL.61.25.1_1
32838,PHL.61.25.2_1
32845,PHL.61.25.13_1
32846,PHL.61.25.14_1
32847,PHL.61.25.15_1
32850,PHL.61.25.18_1
32851,PHL.61.25.19_1
32854,PHL.61.25.22_1
32856,PHL.61.25.24_1
32859,PHL.61.25.27_1
32864,PHL.61.25.32_1
32865,PHL.61.25.33_1
32870,PHL.61.25.38_1
32871,PHL.61.25.39_1
32872,PHL.61.25.40_1
32873,PHL.61.25.41_1
32887,PHL.61.25.55_1
32889,PHL.61.25.57_1
32892,PHL.61.25.60_1
32896,PHL.61.25.64_1
32899,PHL.61.25.68_1
32905,PHL.61.26.1_1
32907,PHL.61.26.3_1
32908,PHL.61.26.4_1
32909,PHL.61.26.5_1
32912,PHL.61.26.8_1
32926,PHL.61.26.22_1
32928,PHL.61.26.24_1
32931,PHL.61.27.1_1
32932,PHL.61.27.2_1
32939,PHL.61.27.9_1
32941,PHL.61.27.11_1
32942,PHL.61.27.12_1
32947,PHL.61.27.17_1
33045,PHL.61.29.2_1
33046,PHL.61.29.3_1
33047,PHL.61.29.4_1
33048,PHL.61.29.5_1
33049,PHL.61.29.6_1
33053,PHL.61.29.10_1
33054,PHL.61.29.11_1
33055,PHL.61.29.12_1
33057,PHL.61.29.14_1
33079,PHL.61.31.3_1
33086,PHL.61.31.10_1
33087,PHL.61.31.11_1
33089,PHL.61.31.13_1
33090,PHL.61.31.14_1
33093,PHL.61.31.17_1
33094,PHL.61.31.18_1
33096,PHL.61.31.20_1
33099,PHL.61.31.23_1
33114,PHL.61.32.4_1
33115,PHL.61.32.5_1
33117,PHL.61.32.6_1
33121,PHL.61.32.10_1
33122,PHL.61.32.11_1
33125,PHL.61.32.14_1
33126,PHL.61.32.15_1
33127,PHL.61.32.16_1
33128,PHL.61.32.17_1
33131,PHL.61.32.20_1
33135,PHL.61.32.24_1
33136,PHL.61.32.25_1
33139,PHL.61.32.28_1
33141,PHL.61.32.30_1
33142,PHL.61.32.31_1
33143,PHL.61.32.32_1
33144,PHL.61.32.33_1
33145,PHL.61.32.34_1
33146,PHL.61.32.35_1
33147,PHL.61.32.36_1
33148,PHL.61.32.37_1
33149,PHL.61.33.1_1
33150,PHL.61.33.2_1
33151,PHL.61.33.3_1
33152,PHL.61.33.4_1
33154,PHL.61.33.6_1
33155,PHL.61.33.7_1
33159,PHL.61.33.11_1
33161,PHL.61.33.13_1
33163,PHL.61.33.15_1
33166,PHL.61.33.18_1
33171,PHL.61.33.24_1
33172,PHL.61.33.25_1
33174,PHL.61.33.27_1
33176,PHL.61.33.29_1
33177,PHL.61.33.30_1
33181,PHL.61.33.35_1
33183,PHL.61.33.37_1
33184,PHL.61.33.38_1
33185,PHL.61.33.39_1
33186,PHL.61.33.40_1
33191,PHL.61.33.45_1
33192,PHL.61.33.46_1
33193,PHL.61.33.47_1
33196,PHL.61.39.27_1
33197,PHL.61.33.50_1
33198,PHL.61.33.51_1
33200,PHL.61.33.53_1
33201,PHL.61.33.54_1
33203,PHL.61.33.56_1
33206,PHL.61.33.59_1
33212,PHL.61.33.64_1
33213,PHL.61.33.65_1
33221,PHL.61.33.73_1
33224,PHL.61.33.76_1
33227,PHL.61.33.79_1
33230,PHL.61.33.82_1
33233,PHL.61.33.85_1
33234,PHL.61.33.86_1
33247,PHL.61.34.12_1
33249,PHL.61.34.14_1
33250,PHL.61.34.15_1
33271,PHL.61.35.1_1
33273,PHL.61.35.3_1
33275,PHL.61.35.5_1
33276,PHL.61.35.6_1
33277,PHL.61.35.7_1
33278,PHL.61.35.8_1
33279,PHL.61.35.9_1
33283,PHL.61.35.13_1
33284,PHL.61.35.14_1
33285,PHL.61.35.15_1
33288,PHL.61.35.18_1
33290,PHL.61.36.1_1
33291,PHL.61.36.2_1
33293,PHL.61.36.4_1
33294,PHL.61.36.5_1
33298,PHL.61.36.7_1
33299,PHL.61.36.8_1
33301,PHL.61.36.10_1
33302,PHL.61.36.11_1
33305,PHL.61.36.14_1
33340,PHL.61.39.8_1
33341,PHL.61.38.3_1
33342,PHL.61.38.4_1
33351,PHL.61.38.13_1
33353,PHL.61.38.15_1
33361,PHL.61.39.2_1
33362,PHL.61.39.3_1
33364,PHL.61.39.5_1
33365,PHL.61.39.6_1
33366,PHL.61.39.7_1
33368,PHL.61.39.10_1
33369,PHL.61.39.11_1
33370,PHL.61.39.12_1
33371,PHL.61.39.13_1
33372,PHL.61.39.14_1
33374,PHL.61.39.16_1
33375,PHL.61.39.17_1
33376,PHL.61.39.18_1
33377,PHL.61.39.19_1
33378,PHL.61.39.20_1
33379,PHL.61.39.21_1
33380,PHL.61.39.22_1
33381,PHL.61.39.23_1
33382,PHL.61.39.24_1
33383,PHL.61.39.25_1
33384,PHL.61.39.28_1
33385,PHL.61.39.29_1
33386,PHL.61.40.1_1
33388,PHL.61.40.3_1
33396,PHL.61.40.11_1
33398,PHL.61.40.13_1
33399,PHL.61.40.14_1
33400,PHL.61.40.15_1
33401,PHL.61.40.16_1
33402,PHL.61.40.17_1
33403,PHL.61.40.18_1
33405,PHL.61.40.20_1
33406,PHL.61.40.21_1
33408,PHL.61.40.23_1
33418,PHL.61.42.3_1
33425,PHL.61.42.10_1
33429,PHL.61.42.14_1
33437,PHL.61.42.22_1
33443,PHL.61.42.28_1
33445,PHL.61.43.2_1
33450,PHL.61.43.7_1
33451,PHL.61.43.9_1
33453,PHL.61.43.11_1
33454,PHL.61.43.12_1
33457,PHL.61.43.15_1
33458,PHL.61.43.16_1
33461,PHL.61.43.19_1
33468,PHL.61.44.7_1
33469,PHL.61.44.8_1
33473,PHL.61.44.12_1
33479,PHL.61.44.18_1
33483,PHL.61.45.1_1
33484,PHL.61.45.2_1
33487,PHL.61.45.5_1
33488,PHL.61.45.6_1
33489,PHL.61.45.7_1
33490,PHL.61.45.8_1
33492,PHL.61.45.10_1
33494,PHL.61.45.12_1
33497,PHL.61.45.15_1
33498,PHL.61.45.16_1
33500,PHL.61.45.17_1
33502,PHL.61.45.19_1
33505,PHL.61.45.22_1
33508,PHL.61.45.34_1
33510,PHL.61.45.26_1
33511,PHL.61.45.27_1
33513,PHL.61.45.29_1
33519,PHL.61.45.35_1
33522,PHL.61.45.38_1
33523,PHL.61.45.39_1
33524,PHL.61.45.40_1
33525,PHL.61.45.41_1
33527,PHL.61.47.19_1
33528,PHL.61.45.44_1
33529,PHL.61.45.45_1
33530,PHL.61.45.46_1
33533,PHL.61.45.49_1
33539,PHL.61.45.55_1
33541,PHL.61.45.57_1
33542,PHL.61.45.58_1
33564,PHL.61.47.1_1
33565,PHL.61.47.2_1
33567,PHL.61.47.4_1
33569,PHL.61.47.6_1
33571,PHL.61.47.8_1
33572,PHL.61.47.9_1
33573,PHL.61.47.10_1
33574,PHL.61.47.11_1
33575,PHL.61.47.12_1
33577,PHL.61.47.14_1
33580,PHL.61.47.17_1
33581,PHL.61.47.18_1
33586,PHL.61.47.26_1
33588,PHL.61.47.28_1
33593,PHL.61.47.33_1
33594,PHL.61.47.34_1
33596,PHL.61.48.2_1
33600,PHL.61.48.6_1
33604,PHL.61.48.9_1
33605,PHL.61.48.10_1
33606,PHL.61.48.11_1
33607,PHL.61.48.12_1
33608,PHL.61.48.13_1
33609,PHL.61.48.14_1
33655,PHL.62.3.8_1
33787,PHL.62.13.38_1
33799,PHL.62.6.49_1
33828,PHL.62.7.7_1
33835,PHL.62.7.3_1
33836,PHL.62.7.4_1
33839,PHL.62.7.9_1
33840,PHL.62.7.10_1
33841,PHL.62.7.11_1
33842,PHL.62.7.12_1
33846,PHL.62.7.16_1
33900,PHL.62.17.56_1
33906,PHL.62.9.1_1
33911,PHL.62.9.6_1
33920,PHL.62.9.14_1
34017,PHL.62.13.3_1
34022,PHL.62.13.8_1
34038,PHL.62.17.83_1
34041,PHL.62.13.26_1
34047,PHL.62.13.32_1
34049,PHL.62.13.34_1
34050,PHL.62.13.35_1
34051,PHL.62.13.36_1
34056,PHL.62.13.42_1
34060,PHL.62.13.46_1
34062,PHL.62.13.48_1
34098,PHL.62.40.12_1
34107,PHL.62.17.24_1
34121,PHL.62.17.1_1
34126,PHL.62.17.6_1
34131,PHL.62.17.11_1
34133,PHL.62.17.13_1
34134,PHL.62.17.14_1
34136,PHL.62.17.16_1
34137,PHL.62.17.17_1
34138,PHL.62.17.18_1
34145,PHL.62.17.26_1
34149,PHL.62.17.30_1
34150,PHL.62.17.31_1
34163,PHL.62.17.44_1
34164,PHL.62.17.45_1
34165,PHL.62.17.46_1
34168,PHL.62.17.49_1
34171,PHL.62.17.52_1
34172,PHL.62.17.53_1
34173,PHL.62.17.54_1
34174,PHL.62.40.56_1
34179,PHL.62.17.62_1
34187,PHL.62.17.70_1
34190,PHL.62.40.57_1
34201,PHL.62.17.84_1
34202,PHL.62.17.85_1
34211,PHL.62.17.94_1
34213,PHL.62.18.1_1
34214,PHL.62.18.2_1
34216,PHL.62.40.58_1
34218,PHL.62.18.5_1
34219,PHL.62.18.6_1
34220,PHL.62.18.7_1
34224,PHL.62.18.11_1
34225,PHL.62.18.12_1
34226,PHL.62.18.13_1
34227,PHL.62.18.14_1
34231,PHL.62.40.59_1
34233,PHL.62.18.19_1
34234,PHL.62.18.20_1
34235,PHL.62.18.21_1
34237,PHL.62.18.23_1
34245,PHL.62.18.31_1
34270,PHL.62.19.23_1
34271,PHL.62.19.24_1
34312,PHL.62.21.3_1
34313,PHL.62.21.4_1
34324,PHL.62.21.13_1
34332,PHL.62.21.21_1
34335,PHL.62.21.24_1
34337,PHL.62.21.26_1
34350,PHL.62.21.38_1
34352,PHL.62.21.40_1
34395,PHL.62.40.60_1
34405,PHL.62.24.1_1
34406,PHL.62.24.2_1
34407,PHL.62.24.3_1
34409,PHL.62.24.5_1
34410,PHL.62.24.6_1
34411,PHL.62.24.7_1
34412,PHL.62.24.8_1
34413,PHL.62.24.9_1
34414,PHL.62.24.10_1
34415,PHL.62.24.11_1
34416,PHL.62.40.61_1
34418,PHL.62.24.13_1
34428,PHL.62.24.22_1
34429,PHL.62.24.23_1
34430,PHL.62.24.24_1
34432,PHL.62.24.26_1
34661,PHL.62.38.2_1
34662,PHL.62.38.3_1
34664,PHL.62.38.5_1
34665,PHL.62.38.6_1
34666,PHL.62.38.7_1
34667,PHL.62.38.8_1
34670,PHL.62.38.11_1
34673,PHL.62.38.15_1
34674,PHL.62.38.16_1
34676,PHL.62.38.18_1
34679,PHL.62.38.21_1
34682,PHL.62.38.24_1
34693,PHL.62.38.34_1
34695,PHL.62.38.35_1
34702,PHL.62.38.42_1
34703,PHL.62.38.43_1
34704,PHL.62.39.1_1
34705,PHL.62.39.2_1
34710,PHL.62.39.5_1
34722,PHL.62.39.16_1
34724,PHL.62.39.18_1
34726,PHL.62.39.20_1
34730,PHL.62.40.5_1
34731,PHL.62.40.6_1
34736,PHL.62.39.28_1
34737,PHL.62.39.29_1
34738,PHL.62.39.30_1
34739,PHL.62.40.7_1
34740,PHL.62.40.8_1
34742,PHL.62.39.31_1
34748,PHL.62.39.37_1
34751,PHL.62.40.9_1
34752,PHL.62.39.41_1
34758,PHL.62.40.2_1
34759,PHL.62.40.3_1
34760,PHL.62.40.10_1
34761,PHL.62.40.13_1
34762,PHL.62.40.14_1
34763,PHL.62.40.15_1
34764,PHL.62.40.16_1
34765,PHL.62.40.17_1
34768,PHL.62.40.20_1
34772,PHL.62.40.23_1
34775,PHL.62.40.26_1
34778,PHL.62.40.29_1
34779,PHL.62.40.30_1
34780,PHL.62.40.31_1
34782,PHL.62.40.33_1
34786,PHL.62.40.37_1
34787,PHL.62.40.38_1
34788,PHL.62.40.39_1
34789,PHL.62.40.40_1
34790,PHL.62.40.41_1
34791,PHL.62.40.42_1
34792,PHL.62.40.43_1
34793,PHL.62.40.44_1
34796,PHL.62.40.47_1
34797,PHL.62.40.48_1
34798,PHL.62.40.49_1
34799,PHL.62.40.50_1
34800,PHL.62.40.51_1
34801,PHL.62.40.52_1
34802,PHL.62.40.53_1
34803,PHL.62.40.54_1
34804,PHL.62.40.55_1
34806,PHL.62.40.63_1
34807,PHL.62.40.64_1
34809,PHL.62.40.66_1
34810,PHL.62.41.1_1
34812,PHL.62.41.3_1
34813,PHL.62.41.4_1
34814,PHL.62.41.5_1
34815,PHL.62.41.6_1
34816,PHL.62.41.7_1
34821,PHL.62.41.12_1
34822,PHL.62.41.13_1
34825,PHL.62.41.16_1
34826,PHL.62.41.17_1
34827,PHL.62.41.18_1
34828,PHL.62.41.19_1
34838,PHL.62.41.30_1
35030,PHL.64.3.2_1
35031,PHL.64.3.3_1
35033,PHL.64.3.5_1
35035,PHL.64.3.7_1
35037,PHL.64.3.9_1
35038,PHL.64.3.10_1
35103,PHL.64.8.2_1
35110,PHL.64.8.8_1
35114,PHL.64.9.4_1
35118,PHL.64.9.8_1
35119,PHL.64.9.9_1
35149,PHL.64.12.5_1
35151,PHL.64.12.7_1
35153,PHL.64.12.9_1
35160,PHL.64.12.16_1
35163,PHL.64.12.19_1
35230,PHL.66.3.9_1
35296,PHL.66.7.10_1
35397,PHL.66.2.1_1
35426,PHL.66.2.2_1
35427,PHL.66.2.3_1
35428,PHL.66.2.4_1
35429,PHL.66.2.5_1
35431,PHL.66.2.7_1
35432,PHL.66.2.8_1
35433,PHL.66.2.9_1
35436,PHL.66.2.12_1
35438,PHL.66.2.14_1
35440,PHL.66.2.16_1
35444,PHL.66.2.23_1
35446,PHL.66.2.25_1
35448,PHL.66.2.27_1
35450,PHL.66.2.29_1
35452,PHL.66.2.31_1
35453,PHL.66.2.32_1
35454,PHL.66.2.33_1
35456,PHL.66.2.35_1
35457,PHL.66.2.36_1
35458,PHL.66.2.37_1
35459,PHL.66.2.38_1
35462,PHL.66.2.40_1
35463,PHL.66.2.41_1
35464,PHL.66.2.42_1
35467,PHL.66.2.45_1
35468,PHL.66.2.46_1
35469,PHL.66.2.47_1
35470,PHL.66.2.48_1
35471,PHL.66.3.19_1
35473,PHL.66.2.50_1
35475,PHL.66.3.1_1
35476,PHL.66.3.2_1
35479,PHL.66.3.5_1
35480,PHL.66.3.6_1
35481,PHL.66.3.7_1
35485,PHL.66.3.12_1
35490,PHL.66.3.17_1
35510,PHL.66.3.38_1
35516,PHL.66.3.44_1
35517,PHL.66.3.45_1
35518,PHL.66.3.46_1
35521,PHL.66.3.49_1
35523,PHL.66.3.51_1
35534,PHL.66.3.61_1
35539,PHL.66.3.66_1
35540,PHL.66.3.67_1
35551,PHL.66.3.78_1
35558,PHL.66.3.85_1
35566,PHL.66.3.93_1
35569,PHL.66.7.30_1
35574,PHL.66.3.100_1
35579,PHL.66.4.27_1
35584,PHL.66.3.108_1
35585,PHL.66.3.109_1
35587,PHL.66.3.111_1
35589,PHL.66.4.29_1
35592,PHL.66.3.113_1
35594,PHL.66.3.115_1
35595,PHL.66.3.116_1
35601,PHL.66.3.122_1
35602,PHL.66.3.138_1
35607,PHL.66.3.127_1
35624,PHL.66.3.143_1
35630,PHL.66.4.2_1
35636,PHL.66.3.154_1
35637,PHL.66.3.155_1
35646,PHL.66.4.17_1
35659,PHL.66.4.36_1
35660,PHL.66.4.37_1
35664,PHL.66.4.41_1
35672,PHL.66.5.7_1
35709,PHL.66.5.43_1
35711,PHL.66.5.45_1
35713,PHL.66.5.47_1
35719,PHL.66.5.53_1
35787,PHL.66.7.1_1
35793,PHL.66.7.16_1
35796,PHL.66.7.19_1
35798,PHL.66.7.21_1
35801,PHL.66.7.24_1
35810,PHL.66.7.36_1
35811,PHL.66.7.37_1
35813,PHL.66.7.39_1
35819,PHL.66.7.45_1
35821,PHL.66.7.48_1
35841,PHL.66.7.67_1
35846,PHL.66.8.3_1
35855,PHL.66.8.12_1
35856,PHL.66.8.13_1
35857,PHL.66.8.14_1
35858,PHL.66.8.15_1
35859,PHL.66.8.16_1
35860,PHL.66.8.17_1
35861,PHL.66.8.18_1
35869,PHL.66.9.5_1
35904,PHL.66.14.5_1
35940,PHL.66.12.3_1
35960,PHL.66.12.23_1
35963,PHL.66.12.25_1
35969,PHL.66.13.1_1
35970,PHL.66.13.2_1
35972,PHL.66.13.4_1
35975,PHL.66.13.6_1
35976,PHL.66.13.7_1
35977,PHL.66.13.8_1
35978,PHL.66.13.9_1
35980,PHL.66.13.11_1
35987,PHL.66.14.8_1
35991,PHL.66.14.12_1
36000,PHL.66.14.21_1
36010,PHL.66.14.33_1
36019,PHL.66.14.42_1
36022,PHL.66.15.1_1
36025,PHL.66.15.20_1
36026,PHL.66.15.4_1
36030,PHL.66.15.8_1
36031,PHL.66.15.9_1
36032,PHL.66.15.10_1
36036,PHL.66.15.14_1
36039,PHL.66.15.21_1
36049,PHL.66.16.7_1
36057,PHL.66.16.18_1
36061,PHL.66.16.22_1
36064,PHL.66.16.25_1
36065,PHL.66.16.26_1
36070,PHL.66.16.29_1
36079,PHL.66.16.38_1
36095,PHL.66.18.1_1
36099,PHL.66.18.5_1
36100,PHL.66.18.6_1
36104,PHL.66.18.10_1
36116,PHL.66.19.8_1
36126,PHL.66.19.18_1
36128,PHL.66.19.20_1
36130,PHL.66.19.22_1
36137,PHL.66.19.28_1
36138,PHL.66.19.29_1
36140,PHL.66.19.31_1
36144,PHL.66.19.35_1
36148,PHL.66.20.1_1
36149,PHL.66.20.2_1
36150,PHL.66.20.3_1
36152,PHL.66.20.5_1
36157,PHL.66.25.11_1
36159,PHL.66.20.10_1
36161,PHL.66.20.12_1
36162,PHL.66.20.13_1
36169,PHL.66.20.18_1
36171,PHL.66.20.20_1
36173,PHL.66.20.22_1
36178,PHL.66.20.29_1
36180,PHL.66.20.31_1
36181,PHL.66.20.32_1
36182,PHL.66.20.33_1
36185,PHL.66.20.36_1
36186,PHL.66.20.37_1
36187,PHL.66.20.38_1
36259,PHL.66.24.30_1
36281,PHL.66.25.15_1
36284,PHL.66.25.18_1
36295,PHL.66.25.29_1
36296,PHL.66.25.30_1
36297,PHL.66.25.31_1
36331,PHL.67.1.3_1
36336,PHL.67.1.7_1
36340,PHL.67.1.12_1
36364,PHL.67.2.23_1
36448,PHL.67.7.5_1
36460,PHL.67.7.21_1
36705,PHL.69.4.1_1
36706,PHL.69.4.2_1
36708,PHL.69.4.14_1
36710,PHL.69.4.5_1
36711,PHL.69.4.6_1
36713,PHL.69.4.8_1
36716,PHL.69.4.11_1
36718,PHL.69.4.13_1
36722,PHL.69.4.18_1
36723,PHL.69.4.19_1
36724,PHL.69.4.20_1
36728,PHL.69.4.24_1
36736,PHL.70.11.9_1
36740,PHL.69.5.10_1
36741,PHL.69.5.11_1
36748,PHL.69.5.17_1
36749,PHL.69.5.18_1
36757,PHL.69.5.25_1
36762,PHL.69.5.29_1
36763,PHL.69.5.30_1
36764,PHL.69.5.31_1
36765,PHL.69.5.32_1
36767,PHL.69.5.33_1
36889,PHL.70.11.10_1
36912,PHL.69.9.22_1
36989,PHL.71.18.21_1
37000,PHL.69.12.14_1
37003,PHL.69.12.17_1
37004,PHL.69.12.18_1
37005,PHL.69.12.19_1
37009,PHL.69.12.22_1
37013,PHL.69.12.26_1
37014,PHL.69.12.27_1
37022,PHL.69.12.33_1
37024,PHL.69.12.35_1
37030,PHL.69.12.41_1
37031,PHL.69.12.42_1
37032,PHL.69.12.43_1
37033,PHL.69.12.44_1
37064,PHL.69.14.3_1
37065,PHL.69.14.4_1
37076,PHL.69.15.1_1
37077,PHL.69.15.2_1
37079,PHL.69.15.4_1
37081,PHL.69.15.6_1
37085,PHL.69.15.9_1
37091,PHL.69.15.14_1
37093,PHL.69.15.16_1
37097,PHL.69.15.20_1
37098,PHL.69.15.29_1
37104,PHL.69.15.26_1
37108,PHL.69.15.31_1
37120,PHL.69.15.42_1
37122,PHL.69.15.44_1
37123,PHL.69.15.45_1
37130,PHL.69.15.51_1
37131,PHL.69.15.52_1
37132,PHL.69.15.53_1
37138,PHL.69.15.60_1
37142,PHL.69.15.64_1
37167,PHL.70.2.3_1
37168,PHL.70.2.4_1
37177,PHL.70.2.14_1
37180,PHL.70.2.17_1
37189,PHL.70.2.25_1
37194,PHL.70.3.4_1
37196,PHL.70.3.6_1
37198,PHL.70.3.8_1
37207,PHL.70.3.19_1
37209,PHL.70.3.21_1
37211,PHL.70.3.23_1
37212,PHL.70.3.24_1
37213,PHL.70.3.25_1
37257,PHL.70.6.6_1
37269,PHL.70.6.19_1
37273,PHL.70.6.23_1
37334,PHL.70.10.8_1
37336,PHL.70.10.10_1
37344,PHL.70.11.5_1
37347,PHL.70.11.12_1
37350,PHL.70.12.2_1
37353,PHL.70.12.5_1
37360,PHL.70.12.12_1
37388,PHL.71.2.12_1
37390,PHL.71.2.14_1
37399,PHL.71.2.23_1
37403,PHL.71.2.29_1
37406,PHL.71.2.32_1
37409,PHL.71.2.35_1
37414,PHL.71.2.40_1
37519,PHL.71.8.4_1
37520,PHL.71.8.5_1
37524,PHL.71.8.13_1
37536,PHL.71.8.25_1
37551,PHL.71.8.41_1
37561,PHL.71.8.51_1
37574,PHL.71.8.63_1
37577,PHL.71.8.66_1
37578,PHL.71.8.67_1
37783,PHL.71.18.5_1
37784,PHL.71.18.6_1
37793,PHL.71.18.15_1
37804,PHL.71.18.29_1
37815,PHL.71.18.40_1
37816,PHL.71.18.41_1
37817,PHL.71.18.42_1
37818,PHL.71.18.43_1
37819,PHL.71.18.44_1
37820,PHL.71.18.45_1
37827,PHL.71.19.7_1
37831,PHL.71.19.11_1
37844,PHL.71.19.24_1
37850,PHL.71.19.29_1
37931,PHL.72.13.16_1
37948,PHL.72.13.17_1
38091,PHL.72.13.3_1
38092,PHL.72.13.4_1
38095,PHL.72.13.7_1
38096,PHL.72.13.8_1
38098,PHL.72.13.10_1
38101,PHL.72.13.13_1
38105,PHL.72.13.20_1
38262,PHL.74.10.17_1
38503,PHL.74.1.2_1
38512,PHL.74.1.6_1
38513,PHL.74.1.7_1
38516,PHL.74.1.9_1
38521,PHL.74.2.2_1
38533,PHL.74.4.1_1
38536,PHL.74.4.4_1
38538,PHL.74.4.6_1
38540,PHL.74.4.8_1
38541,PHL.74.4.9_1
38544,PHL.74.4.12_1
38621,PHL.74.8.3_1
38625,PHL.74.8.7_1
38626,PHL.74.8.8_1
38627,PHL.74.8.9_1
38628,PHL.74.8.10_1
38630,PHL.74.8.12_1
38636,PHL.74.10.5_1
